run_id,pr_number,changed_lines_mapped,status,coverable_changed_lines,random_energy_to_80cov_J,random_energy_to_90cov_J,random_energy_to_95cov_J,random_energy_to_100cov_J,greedy_cov_per_second_energy_to_80cov_J,greedy_cov_per_second_suite_size_at_80cov,greedy_cov_per_second_energy_to_90cov_J,greedy_cov_per_second_suite_size_at_90cov,greedy_cov_per_second_energy_to_95cov_J,greedy_cov_per_second_suite_size_at_95cov,greedy_cov_per_second_energy_to_100cov_J,greedy_cov_per_second_suite_size_at_100cov,greedy_cov_per_joule_energy_to_80cov_J,greedy_cov_per_joule_suite_size_at_80cov,greedy_cov_per_joule_energy_to_90cov_J,greedy_cov_per_joule_suite_size_at_90cov,greedy_cov_per_joule_energy_to_95cov_J,greedy_cov_per_joule_suite_size_at_95cov,greedy_cov_per_joule_energy_to_100cov_J,greedy_cov_per_joule_suite_size_at_100cov
13876233719,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,13.0,7130.542,35.0,9820.446999999998,57.0,23554.291999999998,77.0,1592.203,13.0,5261.659,42.0,8863.023999999998,62.0,23399.173,78.0
13876131306,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13875150202,4424,1,ok,1,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13874848373,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13870454541,4500,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13868149696,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,13.0,7130.542,35.0,9820.446999999998,57.0,23554.291999999998,77.0,1592.203,13.0,5261.659,42.0,8863.023999999998,62.0,23399.173,78.0
13867459130,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13866170071,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13864932466,4500,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13862062822,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13860856478,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13858113254,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13855183146,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13852749125,4498,4,ok,4,69282.3837666667,69282.3837666667,69282.3837666667,69282.3837666667,123.057,1.0,123.057,1.0,123.057,1.0,123.057,1.0,123.057,1.0,123.057,1.0,123.057,1.0,123.057,1.0
13851381977,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13848595556,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13848376940,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13845597486,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13842110988,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13841011503,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13835973640,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13831542511,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13831393066,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13830402319,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13830070942,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13830010365,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13828869901,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13826632234,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13823852134,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13823811925,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13822680041,4496,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13822472041,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13821005269,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13819898078,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13818882940,4494,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13818807294,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13816369354,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13815919731,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13809469205,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13799279199,4493,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13798788484,4494,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13786741747,4493,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13785215506,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13774873252,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13774788100,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13771023238,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13770180833,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13762429614,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13755915081,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13755615445,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13744479462,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0
13744423113,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13744400722,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13744249976,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0
13742266672,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13742200579,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0
13726349249,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13726075718,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13715848649,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13711947934,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13710429002,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13708647356,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13705397537,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13703052234,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13703034976,4490,25,ok,25,115313.69440000002,137148.70290000003,152355.5536666667,158103.92280000003,235.97899999999998,2.0,471.864,4.0,471.864,4.0,590.3879999999999,5.0,231.95999999999998,2.0,471.864,4.0,471.864,4.0,590.3879999999999,5.0
13693767161,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13672632193,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13669067907,4490,25,ok,25,115313.69440000002,137148.70290000003,152355.5536666667,158103.92280000003,235.97899999999998,2.0,471.864,4.0,471.864,4.0,590.3879999999999,5.0,231.95999999999998,2.0,471.864,4.0,471.864,4.0,590.3879999999999,5.0
13668595308,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13668546316,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13668378019,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13667384838,4351,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13665138376,4490,25,ok,25,115313.69440000002,137148.70290000003,152355.5536666667,158103.92280000003,235.97899999999998,2.0,471.864,4.0,471.864,4.0,590.3879999999999,5.0,231.95999999999998,2.0,471.864,4.0,471.864,4.0,590.3879999999999,5.0
13644695246,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13644581106,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13644574608,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13640846710,4485,11,ok,11,111408.72209999998,111408.72209999998,111408.72209999998,111408.72209999998,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0
13633959560,4483,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13617823211,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13601760135,4485,11,ok,11,111408.72209999998,111408.72209999998,111408.72209999998,111408.72209999998,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0
13601590744,4485,11,ok,11,111408.72209999998,111408.72209999998,111408.72209999998,111408.72209999998,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0,631.093,1.0
13588196506,4483,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13584491577,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13583127221,4482,3,ok,3,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13581339573,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13567588950,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13564199236,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13561591603,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13551206567,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13551043408,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13548514919,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,4.0,609.543,5.0,723.76,6.0,1522.75,7.0,482.073,4.0,602.904,5.0,717.121,6.0,1516.1109999999999,7.0
13547760681,4454,12,ok,12,64532.02413333336,64532.02413333336,64532.02413333336,64532.02413333336,114.217,1.0,114.217,1.0,114.217,1.0,114.217,1.0,114.217,1.0,114.217,1.0,114.217,1.0,114.217,1.0
13532267703,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13512340284,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13505877870,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13499287545,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13487985212,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13485744821,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13485651611,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13485609077,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13484997697,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13484825395,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13484590055,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
13470461198,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13468974989,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13465582131,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0,668.301,6.0,1597.9569999999999,8.0,1597.9569999999999,8.0,1597.9569999999999,8.0
13420870168,4351,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13397046099,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13395325370,4475,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13394716682,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13384037802,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13383872058,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13383639497,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13383427171,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13380711942,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13377848175,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13362528712,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13362441856,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13346679695,4467,81,ok,81,131955.65213333338,153708.5468333334,172219.5925,176126.78346666673,1126.661,9.0,1249.79,10.0,1373.407,11.0,1619.1979999999999,13.0,1118.064,9.0,1364.81,11.0,1490.841,12.0,1733.417,14.0
13343027418,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13339684577,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13339378457,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13338482227,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0,340.657,3.0,460.948,4.0,705.1310000000001,6.0,930.768,7.0
13324312794,4467,81,ok,81,131955.65213333338,153708.5468333334,172219.5925,176126.78346666673,1126.661,9.0,1249.79,10.0,1373.407,11.0,1619.1979999999999,13.0,1118.064,9.0,1364.81,11.0,1490.841,12.0,1733.417,14.0
13320025028,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13319074183,4470,8,ok,8,141119.37776666667,141119.37776666667,141119.37776666667,141119.37776666667,369.281,3.0,369.281,3.0,369.281,3.0,369.281,3.0,367.144,3.0,367.144,3.0,367.144,3.0,367.144,3.0
13318682381,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,55.0,16499.785,97.0,21879.698000000004,115.0,34918.577000000005,132.0,8756.328999999998,70.0,14610.527000000002,104.0,21089.690000000002,117.0,34914.51200000001,133.0
13317934262,4470,8,ok,8,141119.37776666667,141119.37776666667,141119.37776666667,141119.37776666667,369.281,3.0,369.281,3.0,369.281,3.0,369.281,3.0,367.144,3.0,367.144,3.0,367.144,3.0,367.144,3.0
13317486162,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
13315757187,4466,29,ok,29,95033.81710000003,124226.20586666671,135129.0855333334,135129.0855333334,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0
13303295779,4470,8,ok,8,141119.37776666667,141119.37776666667,141119.37776666667,141119.37776666667,369.281,3.0,369.281,3.0,369.281,3.0,369.281,3.0,367.144,3.0,367.144,3.0,367.144,3.0,367.144,3.0
13299561693,4470,8,ok,8,141119.37776666667,141119.37776666667,141119.37776666667,141119.37776666667,369.281,3.0,369.281,3.0,369.281,3.0,369.281,3.0,367.144,3.0,367.144,3.0,367.144,3.0,367.144,3.0
13299343869,4466,29,ok,29,95033.81710000003,124226.20586666671,135129.0855333334,135129.0855333334,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0
13296531873,4466,29,ok,29,95033.81710000003,124226.20586666671,135129.0855333334,135129.0855333334,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0
13295291271,4466,29,ok,29,95033.81710000003,124226.20586666671,135129.0855333334,135129.0855333334,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0,1345.201,3.0
